Date,Product ID,Product Name,Category,Units Sold,Current Stock,Pack Size,Lead Time Days,Unit Price,Discount,Supplier,Reorder Qty,Safety Stock,Price,Competitor Pricing,Holiday/Promotion,Weather Condition
2025-07-13,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,6,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,35.49,0,Normal
2025-07-14,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,20,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.83,0,Normal
2025-07-15,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,7,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.11,0,Normal
2025-07-16,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,35.18,0,Normal
2025-07-17,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,14,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.23,0,Normal
2025-07-18,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,12,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,36.73,0,Normal
2025-07-19,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,16,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.16,0,Normal
2025-07-20,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,9,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.47,0,Normal
2025-07-21,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,8,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.08,0,Normal
2025-07-22,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,22,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.68,0,Normal
2025-07-23,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,3,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.35,0,Normal
2025-07-24,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,23,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,36.22,0,Normal
2025-07-25,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,10,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.36,0,Normal
2025-07-26,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.44,0,Normal
2025-07-27,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,8,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.9,0,Normal
2025-07-28,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.13,0,Normal
2025-07-29,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,14,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.9,0,Normal
2025-07-30,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,6,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.23,0,Normal
2025-07-31,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,32,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.42,0,Normal
2025-08-01,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,3,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,42.8,0,Normal
2025-08-02,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,32.88,0,Normal
2025-08-03,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.46,0,Normal
2025-08-04,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.93,0,Normal
2025-08-05,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,7,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.58,0,Normal
2025-08-06,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.86,0,Normal
2025-08-07,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.63,0,Normal
2025-08-08,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,7,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.22,0,Normal
2025-08-09,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,20,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.35,0,Normal
2025-08-10,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,14,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.11,0,Normal
2025-08-11,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,5,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.79,0,Normal
2025-08-12,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,28,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.73,0,Normal
2025-08-13,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,28,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.35,0,Normal
2025-08-14,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,3,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,42.66,0,Normal
2025-08-15,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,36.61,0,Normal
2025-08-16,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,35.83,0,Normal
2025-08-17,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.88,0,Normal
2025-08-18,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,10,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.3,0,Normal
2025-08-19,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,3,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.26,0,Normal
2025-08-20,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.68,0,Normal
2025-08-21,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,7,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.4,0,Normal
2025-08-22,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,5,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.23,0,Normal
2025-08-23,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,39.55,0,Normal
2025-08-24,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,3,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.99,0,Normal
2025-08-25,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,36.64,0,Normal
2025-08-26,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.72,0,Normal
2025-08-27,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.82,0,Normal
2025-08-28,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,39.07,0,Normal
2025-08-29,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.52,0,Normal
2025-08-30,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,10,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,42.35,0,Normal
2025-08-31,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,32.88,0,Normal
2025-09-01,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.87,0,Normal
2025-09-02,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,5,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.94,0,Normal
2025-09-03,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,9,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.9,0,Normal
2025-09-04,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,35.28,0,Normal
2025-09-05,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,36.02,0,Normal
2025-09-06,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.97,0,Normal
2025-09-07,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.02,0,Normal
2025-09-08,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.8,0,Normal
2025-09-09,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.59,0,Normal
2025-09-10,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.33,0,Normal
2025-09-11,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,42.4,0,Normal
2025-09-12,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.73,0,Normal
2025-09-13,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,5,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.12,0,Normal
2025-09-14,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.92,0,Normal
2025-09-15,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.13,0,Normal
2025-09-16,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,5,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,42.64,0,Normal
2025-09-17,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.24,0,Normal
2025-09-18,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.33,0,Normal
2025-09-19,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.14,0,Normal
2025-09-20,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,6,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,39.28,0,Normal
2025-09-21,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.92,0,Normal
2025-09-22,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.1,0,Normal
2025-09-23,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.78,0,Normal
2025-09-24,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,35.67,0,Normal
2025-09-25,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.14,0,Normal
2025-09-26,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,12,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.56,0,Normal
2025-09-27,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.12,0,Normal
2025-09-28,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.4,0,Normal
2025-09-29,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,3,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,35.94,0,Normal
2025-09-30,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,6,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.68,0,Normal
2025-10-01,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,24,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.18,0,Normal
2025-10-02,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,6,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.64,0,Normal
2025-10-03,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,36.48,0,Normal
2025-10-04,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,9,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.61,0,Normal
2025-10-05,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.6,0,Normal
2025-10-06,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,7,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.72,0,Normal
2025-10-07,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.17,0,Normal
2025-10-08,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,12,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,36.59,0,Normal
2025-10-09,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.44,0,Normal
2025-10-10,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,36,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.78,0,Normal
2025-10-11,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,7,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,35.8,0,Normal
2025-10-12,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,13,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.83,0,Normal
2025-10-13,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,18,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.42,0,Normal
2025-10-14,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,13,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.47,0,Normal
2025-10-15,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,39.79,0,Normal
2025-10-16,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,17,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.8,0,Normal
2025-10-17,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.43,0,Normal
2025-10-18,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,11,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.4,0,Normal
2025-10-19,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.63,0,Normal
2025-10-20,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,10,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,35.27,0,Normal
2025-10-21,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.18,0,Normal
2025-10-22,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,9,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.29,0,Normal
2025-10-23,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,29,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.01,0,Normal
2025-10-24,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,10,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.94,0,Normal
2025-10-25,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,23,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.58,0,Normal
2025-10-26,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,39.34,0,Normal
2025-10-27,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,5,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,35.64,0,Normal
2025-10-28,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.89,0,Normal
2025-10-29,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,6,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.1,0,Normal
2025-10-30,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,8,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.46,0,Normal
2025-10-31,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.14,0,Normal
2025-11-01,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,5,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.52,0,Normal
2025-11-02,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.42,0,Normal
2025-11-03,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,15,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,35.82,0,Normal
2025-11-04,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,27,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.83,0,Normal
2025-11-05,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.2,0,Normal
2025-11-06,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,39.38,0,Normal
2025-11-07,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,7,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.7,0,Normal
2025-11-08,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,16,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.6,0,Normal
2025-11-09,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,8,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.41,0,Normal
2025-11-10,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,17,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.78,0,Normal
2025-11-11,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,42.5,0,Normal
2025-11-12,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.77,0,Normal
2025-11-13,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.82,0,Normal
2025-11-14,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.98,0,Normal
2025-11-15,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,3,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,32.78,0,Normal
2025-11-16,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,12,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.77,0,Normal
2025-11-17,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,10,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,42.19,0,Normal
2025-11-18,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.31,0,Normal
2025-11-19,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,10,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,39.3,0,Normal
2025-11-20,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.55,0,Normal
2025-11-21,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,36.89,0,Normal
2025-11-22,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,5,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.62,0,Normal
2025-11-23,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.37,0,Normal
2025-11-24,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,11,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.05,0,Normal
2025-11-25,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.82,0,Normal
2025-11-26,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.79,0,Normal
2025-11-27,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.92,0,Normal
2025-11-28,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.85,0,Normal
2025-11-29,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.67,0,Normal
2025-11-30,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.05,0,Normal
2025-12-01,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,4,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.6,0,Normal
2025-12-02,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,6,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.23,0,Normal
2025-12-03,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.78,0,Normal
2025-12-04,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.2,0,Normal
2025-12-05,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.18,0,Normal
2025-12-06,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.95,0,Normal
2025-12-07,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,11,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.78,0,Normal
2025-12-08,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,3,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,43.1,0,Normal
2025-12-09,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.03,0,Normal
2025-12-10,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,15,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,36.89,0,Normal
2025-12-11,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.72,0,Normal
2025-12-12,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,40.05,0,Normal
2025-12-13,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,6,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.24,0,Normal
2025-12-14,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.36,0,Normal
2025-12-15,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.97,0,Normal
2025-12-16,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,7,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.06,0,Normal
2025-12-17,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,39.59,0,Normal
2025-12-18,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,30,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.4,0,Normal
2025-12-19,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.47,0,Normal
2025-12-20,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,1,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.99,0,Normal
2025-12-21,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,36.3,0,Normal
2025-12-22,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,9,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,38.91,0,Normal
2025-12-23,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,42.38,0,Normal
2025-12-24,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,16,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,37.93,0,Normal
2025-12-25,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,3,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,44.25,0,Normal
2025-12-26,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,0,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.17,0,Normal
2025-12-27,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,3,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.39,0,Normal
2025-12-28,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,12,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,41.85,0,Normal
2025-12-29,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,2,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,33.24,0,Normal
2025-12-30,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,15,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,34.11,0,Normal
2025-12-31,SKU-1515,Focused 5thgeneration workforce,Seasonal overlay,6,0,12,7,38.52,0.04,Morales-Jones,96,16,38.52,42.07,0,Normal
2025-01-01,SKU-1616,Re-contextualized transitional functiona,Beverage,12,103,12,5,6.19,0.06,Rios Group,24,6,6.19,6.63,0,Normal
2025-01-02,SKU-1616,Re-contextualized transitional functiona,Beverage,15,102,12,5,6.19,0.06,Rios Group,24,6,6.19,6.17,0,Normal
2025-01-03,SKU-1616,Re-contextualized transitional functiona,Beverage,7,101,12,5,6.19,0.06,Rios Group,24,6,6.19,5.3,0,Normal
2025-01-04,SKU-1616,Re-contextualized transitional functiona,Beverage,12,100,12,5,6.19,0.06,Rios Group,24,6,6.19,6.95,0,Normal
